product_id,category_id,bounding_box,occlusion,viewpoint,zoom-in,image,pattern,color
P25027,0,"[0, 80, 465, 705]",1,1,2,025027.jpg,plain,Black
P25030,0,"[0, 0, 466, 623]",1,2,3,025030.jpg,plain,Charcoal
P25031,0,"[3, 54, 280, 430]",1,1,3,025031.jpg,plain,Charcoal
P25034,0,"[0, 24, 466, 577]",1,1,1,025034.jpg,plain,Charcoal
P25043,6,"[0, 35, 467, 600]",1,1,2,025043.jpg,plain,Gray
P25059,1,"[0, 101, 466, 829]",1,1,2,025059.jpg,plain,Gray
P25060,1,"[0, 61, 467, 615]",1,1,2,025060.jpg,plain,Gray
P25061,1,"[0, 32, 443, 350]",1,1,2,025061.jpg,plain,Gray
P25070,3,"[0, 0, 467, 262]",1,1,2,025070.jpg,plain,Gray
P25071,3,"[54, 9, 472, 649]",1,3,1,025071.jpg,plain,Charcoal
P25072,3,"[12, 12, 428, 701]",1,3,1,025072.jpg,plain,Charcoal
P25075,3,"[138, 176, 471, 644]",1,2,1,025075.jpg,printed,Gray
P25077,3,"[43, 1, 590, 649]",1,3,2,025077.jpg,printed,Charcoal
P25083,11,"[0, 0, 345, 482]",1,2,2,025083.jpg,plain,Tan
P25084,11,"[22, 0, 466, 623]",1,1,2,025084.jpg,plain,Silver
P25085,11,"[2, 15, 465, 554]",1,1,2,025085.jpg,plain,Silver
P25086,11,"[2, 0, 466, 597]",1,2,2,025086.jpg,plain,Tan
P25087,11,"[208, 150, 394, 421]",1,2,1,025087.jpg,plain,Gray
P25088,11,"[187, 20, 449, 417]",1,2,1,025088.jpg,plain,Tan
P25089,11,"[179, 334, 472, 837]",2,3,1,025089.jpg,plain,Charcoal
P25090,11,"[270, 164, 398, 442]",2,3,1,025090.jpg,plain,Silver
P25091,11,"[189, 274, 498, 728]",1,2,1,025091.jpg,plain,Tan
P25092,11,"[179, 195, 467, 580]",2,2,1,025092.jpg,plain,Gray
P25093,11,"[261, 140, 396, 381]",2,3,1,025093.jpg,plain,Tan
P25094,11,"[71, 19, 426, 629]",1,2,1,025094.jpg,plain,Tan
P25095,11,"[248, 130, 462, 426]",1,2,1,025095.jpg,plain,Silver
P25096,11,"[87, 87, 369, 465]",2,2,1,025096.jpg,plain,Gray
P25097,11,"[179, 148, 416, 506]",2,2,1,025097.jpg,printed,Gray
P25098,11,"[252, 142, 392, 408]",2,3,1,025098.jpg,printed,Gray
P25108,8,"[245, 5, 702, 515]",2,2,1,025108.jpg,printed,Silver
P25127,8,"[234, 201, 749, 553]",1,2,3,025127.jpg,plain,Silver
P25145,1,"[0, 237, 466, 623]",1,2,3,025145.jpg,plain,Gray
P25148,1,"[322, 433, 708, 772]",1,2,1,025148.jpg,printed,Gray
P25165,0,"[1, 1, 449, 623]",1,2,2,025165.jpg,printed,Tan
P25169,0,"[71, 243, 600, 799]",1,2,2,025169.jpg,printed,Tan
P25173,11,"[29, 320, 465, 624]",1,2,2,025173.jpg,plain,Charcoal
P25174,11,"[155, 243, 311, 482]",1,2,1,025174.jpg,plain,Charcoal
P25175,11,"[208, 231, 455, 570]",1,2,1,025175.jpg,plain,Gray
P25176,11,"[270, 212, 476, 468]",1,2,1,025176.jpg,plain,Gray
P25177,11,"[176, 238, 450, 812]",2,2,1,025177.jpg,plain,Charcoal
P25178,11,"[125, 184, 356, 594]",2,2,1,025178.jpg,plain,Charcoal
P25179,11,"[138, 250, 381, 577]",1,2,1,025179.jpg,plain,Charcoal
P25180,11,"[125, 325, 446, 779]",1,2,1,025180.jpg,plain,Silver
P25181,11,"[29, 258, 499, 959]",1,2,1,025181.jpg,plain,Silver
P25182,11,"[93, 237, 327, 571]",1,2,1,025182.jpg,plain,Silver
P25183,11,"[198, 160, 405, 542]",1,2,1,025183.jpg,plain,Charcoal
P25184,0,"[0, 0, 349, 467]",1,1,2,025184.jpg,printed,Gray
P25186,9,"[4, 184, 466, 623]",2,2,2,025186.jpg,plain,Silver
P25187,9,"[178, 105, 277, 252]",2,2,1,025187.jpg,plain,Tan
P25188,9,"[2, 60, 273, 399]",1,1,2,025188.jpg,printed,Gray
P25189,9,"[0, 122, 212, 399]",2,2,2,025189.jpg,plain,Tan
P25190,9,"[39, 212, 466, 623]",1,2,2,025190.jpg,plain,Tan
P25191,9,"[86, 51, 156, 161]",2,2,1,025191.jpg,printed,Tan
P25192,9,"[71, 26, 278, 390]",2,2,1,025192.jpg,plain,Tan
P25193,9,"[1, 152, 373, 531]",1,1,2,025193.jpg,printed,Gray
P25194,9,"[11, 109, 466, 622]",1,2,2,025194.jpg,printed,Silver
P25195,9,"[1, 70, 299, 399]",2,2,2,025195.jpg,plain,Tan
P25196,9,"[0, 76, 375, 350]",2,2,2,025196.jpg,printed,Gray
P25197,9,"[0, 1, 434, 596]",2,2,2,025197.jpg,printed,Gray
P25198,9,"[0, 104, 299, 399]",2,3,2,025198.jpg,plain,Silver
P25199,9,"[55, 1, 297, 276]",2,2,2,025199.jpg,plain,Gray
P25200,9,"[23, 132, 466, 622]",2,2,2,025200.jpg,plain,Pink
P25201,9,"[2, 29, 466, 809]",1,1,2,025201.jpg,printed,Gray
P25202,9,"[1, 75, 299, 367]",1,1,2,025202.jpg,plain,Gray
P25203,9,"[58, 190, 511, 736]",2,2,1,025203.jpg,stripes,Tan
P25204,9,"[0, 269, 638, 866]",1,2,2,025204.jpg,plain,Tan
P25205,9,"[151, 142, 464, 564]",1,2,1,025205.jpg,plain,Tan
P25206,9,"[40, 12, 611, 673]",2,2,1,025206.jpg,printed,Gray
P25207,9,"[189, 186, 376, 537]",2,3,1,025207.jpg,plain,Tan
P25208,9,"[9, 13, 467, 652]",1,2,1,025208.jpg,stripes,Gray
P25209,1,"[0, 39, 465, 543]",1,1,3,025209.jpg,plain,Gray
P25210,1,"[0, 105, 466, 554]",1,1,2,025210.jpg,printed,Gray
P25211,3,"[99, 141, 399, 350]",1,2,2,025211.jpg,printed,Silver
P25212,1,"[2, 1, 464, 623]",2,2,2,025212.jpg,plain,Silver
P25214,3,"[3, 31, 467, 623]",1,2,2,025214.jpg,printed,Gray
P25217,3,"[3, 66, 467, 701]",1,2,2,025217.jpg,printed,Gray
P25225,3,"[2, 83, 467, 701]",1,2,3,025225.jpg,printed,Gray
P25226,3,"[1, 101, 467, 701]",1,2,3,025226.jpg,stripes,Gray
P25232,3,"[2, 118, 467, 701]",1,2,2,025232.jpg,plain,Gray
P25235,0,"[0, 37, 465, 630]",1,1,2,025235.jpg,printed,Gray
P25257,8,"[29, 1, 467, 526]",1,3,1,025257.jpg,plain,Gray
P25258,8,"[0, 0, 467, 467]",1,1,3,025258.jpg,plain,Charcoal
P25259,8,"[76, 0, 467, 467]",1,1,3,025259.jpg,plain,Charcoal
P25264,8,"[3, 27, 467, 350]",1,1,3,025264.jpg,printed,Charcoal
P25271,8,"[50, 22, 455, 678]",2,1,1,025271.jpg,plain,Gray
P25277,9,"[167, 0, 467, 623]",2,2,3,025277.jpg,plain,Gray
P25278,9,"[60, 0, 467, 623]",1,2,2,025278.jpg,plain,Silver
P25279,9,"[76, 136, 416, 630]",2,2,1,025279.jpg,printed,Gray
P25280,9,"[26, 72, 388, 630]",2,2,1,025280.jpg,plain,Gray
P25281,9,"[60, 356, 664, 1313]",1,3,1,025281.jpg,plain,Silver
P25282,9,"[163, 308, 685, 1249]",2,3,1,025282.jpg,plain,Silver
P25283,9,"[315, 214, 669, 709]",1,2,1,025283.jpg,plain,Silver
P25284,9,"[150, 387, 723, 1316]",1,2,1,025284.jpg,plain,Silver
P25285,9,"[220, 267, 770, 1224]",2,3,1,025285.jpg,plain,Silver
P25286,9,"[243, 201, 576, 682]",1,2,1,025286.jpg,plain,Silver
P25287,9,"[128, 298, 737, 1182]",1,2,1,025287.jpg,plain,Silver
P25288,9,"[211, 356, 718, 1266]",1,2,1,025288.jpg,plain,Silver
P25289,11,"[1, 268, 359, 639]",2,2,2,025289.jpg,printed,Gray
P25290,11,"[134, 0, 599, 550]",1,2,1,025290.jpg,plain,Silver
P25291,11,"[76, 8, 396, 453]",1,2,1,025291.jpg,plain,Silver
P25292,11,"[187, 8, 520, 457]",2,2,1,025292.jpg,plain,Silver
P25293,11,"[33, 10, 630, 661]",1,2,1,025293.jpg,plain,Silver
P25294,11,"[198, 9, 511, 480]",1,2,1,025294.jpg,plain,Silver
P25295,11,"[198, 19, 498, 440]",2,2,1,025295.jpg,plain,Silver
P25296,11,"[176, 18, 494, 489]",1,2,1,025296.jpg,plain,Silver
P25297,11,"[63, 10, 637, 681]",1,2,1,025297.jpg,plain,Silver
P25298,9,"[213, 1, 466, 503]",1,2,3,025298.jpg,printed,Gray
P25299,9,"[116, 153, 366, 597]",1,2,1,025299.jpg,printed,Gray
P25300,9,"[79, 53, 384, 567]",1,1,1,025300.jpg,plain,Gray
P25302,9,"[0, 15, 299, 399]",1,1,2,025302.jpg,printed,Gray
P25303,9,"[0, 46, 295, 399]",1,1,2,025303.jpg,printed,Gray
P25304,9,"[0, 0, 316, 539]",2,2,1,025304.jpg,printed,Charcoal
P25305,9,"[61, 0, 467, 262]",1,1,2,025305.jpg,printed,Gray
P25306,9,"[0, 0, 467, 559]",1,1,2,025306.jpg,printed,Gray
P25307,9,"[175, 193, 293, 404]",2,2,1,025307.jpg,printed,Gray
P25308,9,"[0, 97, 467, 599]",1,1,2,025308.jpg,printed,Charcoal
P25309,9,"[0, 0, 377, 540]",1,3,2,025309.jpg,printed,Gray
P25310,9,"[0, 0, 380, 555]",1,3,2,025310.jpg,printed,Gray
P25311,9,"[34, 72, 275, 399]",1,1,2,025311.jpg,printed,Gray
P25312,9,"[176, 164, 288, 370]",2,2,1,025312.jpg,plain,Gray
P25313,9,"[144, 0, 467, 579]",1,2,2,025313.jpg,printed,Gray
P25314,9,"[268, 179, 596, 586]",1,2,2,025314.jpg,printed,Silver
P25315,9,"[71, 189, 360, 624]",1,2,1,025315.jpg,plain,Silver
P25316,9,"[65, 67, 611, 812]",2,2,2,025316.jpg,printed,Gray
P25317,9,"[346, 140, 487, 424]",1,2,1,025317.jpg,printed,Tan
P25318,9,"[250, 301, 435, 535]",2,2,1,025318.jpg,printed,Tan
P25319,9,"[318, 196, 623, 586]",1,2,1,025319.jpg,printed,Tan
P25320,9,"[197, 306, 447, 684]",1,2,1,025320.jpg,printed,Silver
P25321,9,"[121, 213, 388, 476]",1,3,2,025321.jpg,printed,Tan
P25322,9,"[20, 37, 467, 655]",2,2,1,025322.jpg,printed,Gray
P25323,9,"[108, 462, 485, 943]",2,2,1,025323.jpg,printed,Tan
P25324,9,"[297, 132, 485, 393]",2,2,1,025324.jpg,printed,Tan
P25325,9,"[214, 348, 628, 974]",1,2,1,025325.jpg,printed,Silver
P25326,9,"[156, 250, 452, 701]",1,2,1,025326.jpg,printed,Tan
P25327,9,"[218, 354, 629, 974]",1,2,1,025327.jpg,printed,Tan
P25328,9,"[186, 287, 419, 638]",1,2,1,025328.jpg,printed,Silver
P25329,0,"[46, 98, 311, 357]",1,1,1,025329.jpg,printed,Gray
P25330,0,"[0, 1, 466, 623]",1,1,3,025330.jpg,printed,Gray
P25333,0,"[0, 32, 467, 614]",1,1,3,025333.jpg,printed,Gray
P25367,8,"[96, 0, 410, 247]",1,2,2,025367.jpg,printed,Gray
P25372,0,"[124, 175, 462, 608]",1,2,1,025372.jpg,plain,Charcoal
P25373,0,"[96, 187, 466, 607]",1,2,2,025373.jpg,printed,Charcoal
P25378,4,"[0, 5, 335, 459]",1,1,1,025378.jpg,printed,Charcoal
P25380,4,"[0, 122, 384, 719]",1,2,1,025380.jpg,printed,Gray
P25381,4,"[26, 5, 350, 467]",1,1,2,025381.jpg,plain,Gray
P25382,4,"[26, 33, 350, 467]",1,1,2,025382.jpg,plain,Gray
P25383,4,"[20, 37, 457, 626]",1,1,2,025383.jpg,printed,Gray
P25384,4,"[0, 0, 465, 624]",1,1,3,025384.jpg,printed,Gray
P25385,4,"[269, 273, 579, 757]",1,3,1,025385.jpg,printed,Tan
P25386,4,"[145, 220, 330, 477]",1,2,1,025386.jpg,plain,Tan
P25387,0,"[0, 220, 442, 623]",1,2,2,025387.jpg,plain,Gray
P25393,1,"[0, 174, 466, 623]",1,2,2,025393.jpg,plain,Charcoal
P25394,1,"[0, 254, 416, 623]",1,2,2,025394.jpg,plain,Charcoal
P25395,1,"[0, 204, 466, 623]",2,2,2,025395.jpg,plain,Charcoal
P25396,1,"[15, 7, 466, 623]",1,2,2,025396.jpg,printed,Gray
P25398,1,"[1, 245, 552, 706]",1,2,2,025398.jpg,plain,Silver
P25400,1,"[0, 272, 526, 723]",1,2,2,025400.jpg,printed,Charcoal
P25408,6,"[1, 9, 399, 223]",1,1,2,025408.jpg,plain,Charcoal
P25420,9,"[190, 407, 568, 937]",1,3,1,025420.jpg,printed,Charcoal
P25421,9,"[220, 411, 532, 929]",2,2,1,025421.jpg,printed,Silver
P25422,9,"[160, 408, 578, 910]",1,2,1,025422.jpg,printed,Gray
P25423,9,"[210, 393, 577, 892]",1,2,1,025423.jpg,plain,Silver
P25424,9,"[94, 175, 366, 613]",2,2,1,025424.jpg,printed,Gray
P25425,9,"[232, 416, 561, 938]",2,2,1,025425.jpg,printed,Gray
P25426,9,"[196, 399, 546, 920]",1,2,1,025426.jpg,printed,Silver
P25427,9,"[235, 406, 549, 919]",2,2,1,025427.jpg,printed,Charcoal
P25428,9,"[264, 310, 454, 645]",2,2,1,025428.jpg,printed,Charcoal
P25429,9,"[184, 408, 553, 942]",1,3,1,025429.jpg,plain,Silver
P25430,9,"[114, 169, 372, 599]",1,2,1,025430.jpg,plain,Tan
P25431,9,"[250, 399, 542, 930]",2,2,1,025431.jpg,printed,Charcoal
P25432,9,"[143, 405, 556, 922]",1,2,1,025432.jpg,plain,Silver
P25433,9,"[209, 387, 557, 916]",1,2,1,025433.jpg,printed,Charcoal
P25434,9,"[240, 400, 551, 917]",1,2,1,025434.jpg,printed,Tan
P25435,9,"[291, 324, 506, 658]",2,2,1,025435.jpg,printed,Charcoal
P25436,9,"[204, 324, 480, 658]",2,2,1,025436.jpg,plain,Silver
P25437,9,"[290, 323, 505, 665]",2,2,1,025437.jpg,printed,Charcoal
P25438,11,"[3, 0, 466, 823]",1,2,2,025438.jpg,plain,Charcoal
P25439,11,"[0, 33, 466, 776]",1,1,2,025439.jpg,printed,Charcoal
P25440,11,"[209, 10, 518, 657]",2,2,1,025440.jpg,plain,Charcoal
P25441,11,"[245, 303, 573, 871]",1,2,1,025441.jpg,plain,Charcoal
P25442,11,"[139, 325, 638, 813]",1,2,2,025442.jpg,plain,Gray
P25443,11,"[147, 198, 445, 672]",2,2,1,025443.jpg,plain,Gray
P25444,11,"[296, 198, 695, 679]",1,2,2,025444.jpg,plain,Gray
P25445,11,"[297, 174, 506, 463]",1,2,1,025445.jpg,plain,Gray
P25446,11,"[171, 194, 567, 672]",2,2,2,025446.jpg,printed,Charcoal
P25447,11,"[172, 294, 539, 898]",2,2,1,025447.jpg,plain,Charcoal
P25448,11,"[56, 9, 395, 690]",1,2,1,025448.jpg,plain,Charcoal
P25449,11,"[238, 164, 603, 681]",2,2,1,025449.jpg,plain,Charcoal
P25450,11,"[152, 348, 638, 813]",1,2,2,025450.jpg,plain,Charcoal
P25451,11,"[237, 198, 525, 625]",1,2,1,025451.jpg,plain,Gray
P25452,11,"[196, 216, 416, 608]",1,2,1,025452.jpg,plain,Charcoal
P25453,11,"[281, 122, 432, 403]",1,2,1,025453.jpg,plain,Gray
P25454,11,"[266, 42, 593, 438]",1,2,1,025454.jpg,plain,Charcoal
P25455,0,"[0, 128, 466, 824]",1,2,2,025455.jpg,plain,Gray
P25456,0,"[0, 12, 466, 830]",1,1,3,025456.jpg,plain,Charcoal
P25457,0,"[0, 61, 466, 556]",1,1,2,025457.jpg,plain,Gray
P25458,0,"[1, 220, 466, 830]",1,2,3,025458.jpg,plain,Charcoal
P25459,0,"[0, 10, 466, 623]",1,1,3,025459.jpg,plain,Gray
P25460,0,"[0, 0, 466, 623]",1,1,3,025460.jpg,plain,Charcoal
P25477,0,"[3, 2, 467, 623]",1,1,2,025477.jpg,printed,Charcoal
P25478,0,"[131, 0, 467, 350]",1,2,2,025478.jpg,plain,Gray
P25479,0,"[0, 82, 262, 416]",1,1,2,025479.jpg,printed,Gray
P25480,0,"[0, 211, 466, 725]",1,1,2,025480.jpg,plain,Gray
P25482,0,"[110, 512, 627, 1123]",1,2,1,025482.jpg,plain,Silver
P25486,11,"[90, 0, 380, 623]",1,1,2,025486.jpg,plain,Silver
P25487,11,"[87, 111, 295, 499]",2,2,1,025487.jpg,plain,Silver
P25488,11,"[299, 210, 496, 691]",2,3,1,025488.jpg,plain,Silver
P25489,11,"[269, 195, 485, 659]",2,2,1,025489.jpg,plain,Tan
P25490,11,"[168, 191, 462, 781]",2,2,1,025490.jpg,plain,Tan
P25491,11,"[283, 179, 522, 770]",2,3,1,025491.jpg,plain,Silver
P25492,11,"[320, 119, 506, 531]",2,2,1,025492.jpg,plain,Tan
P25502,11,"[1, 97, 467, 623]",2,2,2,025502.jpg,plain,Silver
P25503,11,"[69, 224, 467, 623]",2,2,2,025503.jpg,plain,Tan
P25505,11,"[112, 228, 453, 623]",3,2,2,025505.jpg,plain,Gray
P25506,11,"[103, 127, 378, 471]",2,2,1,025506.jpg,plain,Silver
P25507,11,"[111, 198, 263, 509]",3,3,1,025507.jpg,plain,Gray
P25508,11,"[129, 221, 428, 640]",3,2,1,025508.jpg,plain,Gray
P25509,11,"[0, 355, 467, 831]",1,2,3,025509.jpg,plain,Silver
P25510,11,"[0, 1, 464, 623]",1,1,2,025510.jpg,plain,Gray
P25511,11,"[108, 45, 467, 623]",1,2,2,025511.jpg,plain,Gray
P25512,11,"[0, 180, 400, 623]",2,2,2,025512.jpg,plain,Tan
P25513,11,"[159, 1, 325, 219]",1,3,2,025513.jpg,plain,Charcoal
P25514,11,"[0, 36, 467, 623]",1,1,2,025514.jpg,plain,Gray
P25515,11,"[153, 290, 450, 726]",2,2,1,025515.jpg,plain,Silver
P25516,11,"[74, 227, 360, 622]",2,2,2,025516.jpg,plain,Silver
P25517,11,"[0, 0, 397, 598]",1,2,3,025517.jpg,plain,Silver
P25518,11,"[182, 1, 339, 279]",2,2,2,025518.jpg,plain,Gray
P25519,11,"[274, 329, 421, 627]",2,3,1,025519.jpg,plain,Gray
P25520,11,"[52, 2, 422, 573]",3,2,1,025520.jpg,plain,Silver
P25521,11,"[88, 1, 369, 595]",2,2,2,025521.jpg,plain,Charcoal
P25522,11,"[349, 178, 440, 374]",1,3,1,025522.jpg,plain,Tan
P25523,11,"[372, 164, 515, 356]",2,2,1,025523.jpg,plain,Gray
P25524,11,"[237, 0, 495, 515]",1,3,1,025524.jpg,plain,Charcoal
P25525,11,"[260, 1, 509, 528]",2,2,2,025525.jpg,plain,Charcoal
P25526,11,"[247, 129, 397, 389]",1,3,1,025526.jpg,plain,Charcoal
P25527,11,"[275, 14, 475, 329]",2,3,1,025527.jpg,plain,Silver
P25528,11,"[272, 39, 561, 530]",2,3,1,025528.jpg,plain,Silver
P25529,11,"[325, 143, 450, 380]",2,3,1,025529.jpg,plain,Tan
P25540,6,"[56, 0, 423, 256]",1,1,2,025540.jpg,plain,Gray
P25551,1,"[4, 2, 466, 623]",1,1,3,025551.jpg,plain,Gray
P25552,1,"[3, 340, 466, 728]",1,2,3,025552.jpg,plain,Peach
P25553,1,"[0, 18, 466, 623]",1,2,3,025553.jpg,printed,Gray
P25554,1,"[1, 127, 465, 681]",1,1,2,025554.jpg,plain,Gray
P25555,1,"[2, 315, 465, 623]",1,2,3,025555.jpg,plain,Silver
P25556,1,"[26, 0, 445, 478]",1,2,2,025556.jpg,printed,Gray
P25557,1,"[2, 2, 443, 814]",1,2,3,025557.jpg,printed,Gray
P25568,7,"[58, 0, 466, 629]",1,1,3,025568.jpg,plain,Silver
P25573,0,"[0, 112, 467, 623]",2,2,2,025573.jpg,plain,Charcoal
P25574,0,"[10, 76, 466, 623]",1,2,2,025574.jpg,plain,Gray
P25575,0,"[0, 118, 465, 624]",1,1,2,025575.jpg,plain,Charcoal
P25577,0,"[73, 179, 464, 701]",1,2,1,025577.jpg,printed,Gray
P25581,0,"[144, 197, 688, 829]",1,3,2,025581.jpg,plain,Gray
P25585,0,"[253, 255, 684, 822]",1,2,1,025585.jpg,printed,Gray
P25591,1,"[0, 0, 466, 623]",1,1,3,025591.jpg,printed,Gray
P25592,1,"[0, 91, 443, 626]",2,2,2,025592.jpg,plain,Gray
P25593,1,"[0, 126, 466, 623]",1,2,3,025593.jpg,printed,Gray
P25594,1,"[0, 151, 466, 623]",1,2,3,025594.jpg,plain,Gray
P25596,1,"[0, 1, 466, 623]",1,2,3,025596.jpg,plain,Gray
P25617,6,"[0, 36, 467, 623]",1,1,3,025617.jpg,plain,Gray
P25625,6,"[97, 0, 335, 308]",2,3,1,025625.jpg,plain,Charcoal
P25638,6,"[279, 32, 539, 404]",2,3,1,025638.jpg,plain,Gray
P25640,0,"[0, 49, 465, 604]",1,1,3,025640.jpg,printed,Silver
P25641,0,"[0, 0, 269, 431]",1,2,3,025641.jpg,plain,Gray
P25642,0,"[38, 236, 466, 623]",2,2,2,025642.jpg,plain,Tan
P25654,1,"[50, 285, 467, 623]",3,2,2,025654.jpg,plain,Charcoal
P25655,3,"[0, 0, 466, 623]",1,1,3,025655.jpg,plain,Charcoal
P25656,1,"[0, 236, 466, 623]",1,2,2,025656.jpg,printed,Charcoal
P25657,1,"[0, 90, 395, 631]",1,2,2,025657.jpg,plain,Charcoal
P25658,1,"[9, 52, 344, 467]",1,1,2,025658.jpg,printed,Charcoal
P25659,1,"[0, 0, 466, 623]",1,2,3,025659.jpg,plain,Gray
P25660,1,"[0, 0, 466, 631]",1,1,3,025660.jpg,printed,Charcoal
P25661,1,"[0, 67, 466, 534]",1,1,2,025661.jpg,printed,Gray
P25664,1,"[0, 212, 466, 623]",2,2,2,025664.jpg,plain,Gray
P25665,1,"[133, 153, 326, 437]",1,2,1,025665.jpg,printed,Gray
P25666,1,"[68, 47, 408, 623]",1,1,1,025666.jpg,printed,Charcoal
P25667,1,"[46, 0, 466, 623]",1,3,2,025667.jpg,printed,Gray
P25668,1,"[0, 0, 350, 467]",1,2,3,025668.jpg,printed,Gray
P25669,1,"[0, 16, 466, 623]",1,2,2,025669.jpg,plain,Gray
P25670,1,"[0, 102, 465, 624]",1,1,3,025670.jpg,plain,Charcoal
P25671,3,"[0, 0, 290, 515]",1,2,2,025671.jpg,plain,Charcoal
P25673,3,"[0, 0, 466, 623]",1,1,2,025673.jpg,printed,Charcoal
P25674,1,"[0, 72, 466, 626]",1,1,3,025674.jpg,printed,Gray
P25675,1,"[0, 55, 465, 630]",1,1,2,025675.jpg,printed,Gray
P25683,11,"[119, 217, 221, 467]",1,3,1,025683.jpg,printed,Gray
P25684,11,"[56, 1, 227, 399]",1,1,2,025684.jpg,printed,Tan
P25685,11,"[199, 235, 277, 415]",2,2,1,025685.jpg,plain,Gray
P25686,11,"[305, 25, 532, 538]",1,2,1,025686.jpg,printed,Tan
P25687,11,"[146, 8, 464, 646]",1,2,2,025687.jpg,printed,Tan
P25688,11,"[288, 125, 537, 645]",1,2,1,025688.jpg,printed,Gray
P25689,11,"[2, 23, 365, 599]",1,2,1,025689.jpg,printed,Tan
P25690,11,"[375, 170, 591, 637]",2,2,1,025690.jpg,printed,Tan
P25691,0,"[0, 0, 466, 829]",1,1,2,025691.jpg,plain,Gray
P25696,0,"[136, 323, 555, 956]",2,2,1,025696.jpg,cartoon,Tan
P25699,0,"[49, 378, 639, 915]",1,2,1,025699.jpg,printed,Gray
P25701,0,"[59, 231, 406, 667]",1,2,1,025701.jpg,plain,Gray
P25703,0,"[96, 356, 620, 918]",1,2,1,025703.jpg,printed,Gray
P25705,0,"[106, 298, 525, 821]",2,2,1,025705.jpg,printed,Tan
P25712,0,"[81, 315, 555, 925]",1,2,1,025712.jpg,plain,Gray
P25721,9,"[203, 214, 321, 483]",2,2,1,025721.jpg,plain,Charcoal
P25722,9,"[0, 115, 420, 630]",1,1,2,025722.jpg,plain,Gray
P25723,9,"[2, 91, 455, 663]",1,1,1,025723.jpg,printed,Gray
P25724,9,"[132, 17, 407, 555]",1,2,1,025724.jpg,plain,Gray
P25725,9,"[137, 60, 429, 572]",2,2,1,025725.jpg,printed,Gray
P25726,9,"[22, 86, 446, 649]",1,1,1,025726.jpg,printed,Silver
P25727,9,"[146, 23, 455, 698]",2,2,1,025727.jpg,printed,Gray
P25728,9,"[235, 20, 511, 495]",2,2,1,025728.jpg,plain,Gray
P25729,9,"[106, 29, 478, 552]",2,2,1,025729.jpg,plain,Tan
P25730,9,"[37, 27, 423, 689]",1,2,1,025730.jpg,plain,Gray
P25731,9,"[141, 31, 434, 519]",2,2,1,025731.jpg,printed,Gray
P25732,9,"[259, 31, 443, 399]",2,2,1,025732.jpg,printed,Gray
P25733,9,"[131, 31, 449, 558]",2,2,1,025733.jpg,plain,Gray
P25734,9,"[138, 22, 448, 499]",2,2,1,025734.jpg,printed,Tan
P25735,9,"[209, 10, 453, 441]",2,2,1,025735.jpg,plain,Gray
P25736,9,"[147, 16, 451, 619]",2,2,1,025736.jpg,printed,Gray
P25737,9,"[223, 37, 432, 425]",2,2,1,025737.jpg,plain,Gray
P25738,9,"[184, 37, 389, 428]",2,2,1,025738.jpg,printed,Gray
P25739,9,"[249, 19, 438, 405]",1,2,1,025739.jpg,printed,Gray
P25740,9,"[247, 17, 434, 404]",1,2,1,025740.jpg,printed,Gray
P25741,9,"[154, 132, 598, 680]",1,3,1,025741.jpg,plain,Gray
P25742,7,"[41, 0, 444, 830]",1,1,2,025742.jpg,plain,Charcoal
P25776,6,"[12, 1, 257, 466]",1,1,2,025776.jpg,plain,Gray
P25777,6,"[1, 33, 467, 603]",1,1,2,025777.jpg,plain,Charcoal
P25778,6,"[0, 74, 467, 779]",1,1,3,025778.jpg,plain,Gray
P25786,6,"[121, 38, 366, 249]",1,2,1,025786.jpg,plain,Charcoal
P25788,6,"[201, 191, 543, 493]",1,2,1,025788.jpg,plain,Charcoal
P25791,6,"[283, 32, 462, 188]",1,2,1,025791.jpg,plain,Charcoal
P25799,8,"[177, 21, 574, 453]",2,2,2,025799.jpg,plain,Gray
P25801,1,"[0, 84, 466, 626]",1,1,3,025801.jpg,plain,Gray
P25803,1,"[0, 203, 448, 624]",2,2,2,025803.jpg,plain,Silver
P25804,1,"[0, 194, 465, 624]",1,2,3,025804.jpg,plain,Tan
P25806,1,"[1, 109, 199, 297]",2,2,2,025806.jpg,plain,Silver
P25807,1,"[0, 18, 465, 623]",1,1,3,025807.jpg,plain,Gray
P25809,1,"[0, 1, 437, 623]",1,1,2,025809.jpg,plain,Gray
P25814,1,"[0, 0, 467, 350]",1,2,3,025814.jpg,printed,Gray
P25815,1,"[1, 17, 466, 623]",1,1,3,025815.jpg,plain,Gray
P25832,8,"[220, 1, 605, 380]",2,2,3,025832.jpg,plain,Rust
P25845,1,"[0, 2, 467, 607]",1,1,2,025845.jpg,plain,Gray
P25847,1,"[0, 254, 411, 624]",2,3,2,025847.jpg,printed,Gray
P25848,1,"[1, 231, 464, 830]",1,2,2,025848.jpg,plain,Silver
P25851,1,"[38, 210, 466, 623]",1,2,2,025851.jpg,plain,Gray
P25855,1,"[0, 189, 443, 623]",1,2,2,025855.jpg,plain,Tan
P25857,1,"[58, 30, 466, 671]",1,2,2,025857.jpg,plain,Silver
P25858,1,"[234, 164, 820, 514]",1,2,2,025858.jpg,printed,Tan
P25861,0,"[1, 245, 467, 621]",2,2,3,025861.jpg,printed,Gray
P25866,7,"[0, 0, 338, 330]",1,2,2,025866.jpg,plain,Charcoal
